line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty,product_viz,partner_viz
211,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Imports,Tartre,tartre,340,1700,livres,livres,.2,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,11,,,,,Ahmed,,,-100,,,,,,,,La Rochelle,Aunis,Aunis,,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,761,tartre,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,693,Tartre,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Matières brutes et transformées pour teinture,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Peut-être réexportation,livres,1,kg,.48949999,0,832.14996,.40858021,0,0,0,1,1,1,240,0,0,-100.00001,autres produits,Ports francs et petites îles
212,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Imports,Vin de Bordeaux,vin de Bordeaux,266,,,unité manquante,,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,11,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,557,vin de Bordeaux,1,x,Vin de France,0,Hors Canada,,0,not a medical product,774,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins de Bordeaux,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,266,0,0,,autres produits,Ports francs et petites îles
213,National toutes directions partenaires manquants,1789,La Rochelle,Dunkerque,Dunkerque,Imports,Vin de Malaga,vin de Malaga,219,,,unité manquante,,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,11,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,,,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,67,vin de Malaga,1,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,265,Vin ; de France,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Vins divers,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,219,0,0,,eau-de-vie et vins divers,Ports francs et petites îles
214,National toutes directions partenaires manquants,1789,La Rochelle,Angleterre,Angleterre,Imports,Biscuit de mer,biscuit de mer,500,2000,livres,livres,.25,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,en quintal,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,59,biscuit de mer,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,142,,Grains transformés (5),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Farine, gruau, biscuits et pâtes",No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,979,.51072526,0,0,0,1,1,0,500,0,0,0,autres produits,Grande Bretagne
214,National toutes directions partenaires manquants,1789,La Rochelle,Iles Françaises de l'Amérique,Îles françaises de l'Amérique,Imports,Sirop mélasse,sirop mélasse,37710,188552,livres,livres,.19999787,1789,La Rochelle,La Rochelle,,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Imports_1789.csv,ANOM Col F 2B 14,2,122270,,,,Guillaume Daudin,,,,,,,,,,,La Rochelle,Aunis,Aunis,,,Îles françaises de l'Amérique,Amériques,Îles françaises de l'Amérique,Colonies,Îles,Other outre-mers,79,sirop de mélasse,0b,x,,0,Hors Canada,,0,not a medical product,634,,Pas grain (0),not raw cotton,sugar,Not coffee,Sans lien avec la porcelaine,out,Sirop et mélasse,No link with beaver,,,,Produits agricoles alimentaires des régions de colonisation européenne,Plantation foodstuff,Plantation foodstuffs,non,Subsistances,Agriculture,Produits agricoles,Réexportation,livres,1,kg,.48949999,0,92296.203,,0,0,0,1,1,0,37710,1,0,.0012171268,autres produits,"Colonies (Saint-Domingue, Indes, îles fr de l'Amérique)"
215,National toutes directions partenaires manquants,1789,La Rochelle,Dunkerque,Dunkerque,Imports,Bray gras et sec,brai gras et sec,4400,50000,livres,livres,.088,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,,,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1,brai gras et sec,2,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Brai, goudron et résines",No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.48949999,0,24475,,0,0,0,1,1,0,4400,1,0,.000023841858,autres produits,Ports francs et petites îles
216,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Imports,Bois de sapin en morceaux,bois de sapin en morceaux,106,,,unité manquante,,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,2,morceaux de sapin,6b,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bois divers hors combustible,No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Matières premières,Agriculture,Produits primaires,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,106,0,0,,autres produits,Ports francs et petites îles
217,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Imports,Bois de sapin en morceaux,bois de sapin en morceaux,100,,,unité manquante,,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,2,morceaux de sapin,6b,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bois divers hors combustible,No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Matières premières,Agriculture,Produits primaires,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,100,0,0,,autres produits,Europe
218,National toutes directions partenaires manquants,1789,La Rochelle,Dunkerque,Dunkerque,Imports,Bois de sapin en planches,bois de sapin en planches,8285,8285,pièces,pièces,1,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,,,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,97,planches de sapin,6b,x,,0,Exclusivement Canada,,0,not a medical product,1682,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,,1,0,0,0,1,1,0,8285,0,1,0,autres produits,Ports francs et petites îles
219,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Imports,Bois de sapin en planches,bois de sapin en planches,360,360,pièces,pièces,1,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,97,planches de sapin,6b,x,,0,Exclusivement Canada,,0,not a medical product,1682,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,,1,0,0,0,1,1,0,360,0,1,0,autres produits,Ports francs et petites îles
220,National toutes directions partenaires manquants,1789,La Rochelle,L'amerique,Amérique,Imports,Bois merrein,bois merrains,17466.4,43666,pièces,pièces,.40000001,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,,-.40000001,,,,,,,,La Rochelle,Aunis,Aunis,,,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique et ses colonies,Not Outre-mers,2,merrains,6b,x,,0,Peut-être Canada,,0,not a medical product,640,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,43666,.40000001,0,0,0,1,1,1,17466,0,0,-.40026027,autres produits,Reste du monde (USA)
221,National toutes directions partenaires manquants,1789,La Rochelle,Angleterre,Angleterre,Imports,Charbon de terre,charbon de terre,7290,162,tonneaux,tonneaux,45,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,836,charbon de terre,3,x,,0,Hors Canada,,0,not a medical product,1234,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Combustibles dont charbons et bois,No link with beaver,,,,Combustibles,Fuels,Other,non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,tonneaux,1,kg,2569.875,0,416319.75,.01751058,0,0,0,1,1,0,7290,0,0,0,autres produits,Grande Bretagne
222,National toutes directions partenaires manquants,1789,La Rochelle,Angleterre,Angleterre,Imports,Drogues pour la peinture,drogues pour les peintures,8670,28900,livres,livres,.30000001,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,en quintal,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,6,drogues pour peintures,5,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,23,,Pas grain (0),not raw cotton,drogues,Not coffee,Sans lien avec la porcelaine,out,Matières brutes et transformées pour teinture,No link with beaver,,,,Produits chimiques transformés n.d.a.,Processed chemical products,Chemical products,non,Matières premières,Non-agricultural primary goods,Produits primaires,Peut-être réexportation,livres,1,kg,.48949999,0,14146.55,.61287034,0,0,0,1,1,0,8670,0,0,-.00034451485,autres produits,Grande Bretagne
223,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Imports,Drogues pour la peinture,drogues pour les peintures,330,1100,livres,livres,.30000001,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,en quintal,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,6,drogues pour peintures,5,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,23,,Pas grain (0),not raw cotton,drogues,Not coffee,Sans lien avec la porcelaine,out,Matières brutes et transformées pour teinture,No link with beaver,,,,Produits chimiques transformés n.d.a.,Processed chemical products,Chemical products,non,Matières premières,Non-agricultural primary goods,Produits primaires,Peut-être réexportation,livres,1,kg,.48949999,0,538.45001,.61287034,0,0,0,1,1,0,330,0,0,-.000013113022,autres produits,Europe
224,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Imports,Eau de vie,eau-de-vie,7128,33,muids,muids,216,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,prix unitaire non lisible,,,,,,,,,La Rochelle,Aunis,Aunis,,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,3114,eau-de-vie,1,x,Eau de vie de France,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,3188,Eau ; de vie,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Eaux-de-vie et liqueurs,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,8851.0752,,0,0,0,1,1,0,7128,1,0,0,eau-de-vie et vins divers,Ports francs et petites îles
225,National toutes directions partenaires manquants,1789,La Rochelle,Angleterre,Angleterre,Imports,Etain en saumon,étain en saumon,945,2100,livres,livres,.44999999,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,en quintal,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,11,étain en saumon,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,22,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,1027.95,.91930544,0,0,0,1,1,0,945,0,0,.000025033951,autres produits,Grande Bretagne
226,National toutes directions partenaires manquants,1789,La Rochelle,Angleterre,Angleterre,Imports,Fayence,faïence,1039,,,unité manquante,,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,matchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,592,faïence,6k,x,"Porcelaine, Fayance, Poterie",0,Hors Canada,,0,not a medical product,1580,,Pas grain (0),not raw cotton,fayence,Not coffee,Substitut 1 de la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1039,0,0,,autres produits,Grande Bretagne
227,National toutes directions partenaires manquants,1789,La Rochelle,Angleterre,Angleterre,Imports,Farine de froment,farine de froment,232.5,930,livres,livres,.25,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,en quintal,-.5,,,,,,,,La Rochelle,Aunis,Aunis,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,29,farine de froment,0a,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,53,,Grains transformés (5),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Farine, gruau, biscuits et pâtes",No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,455.23499,.51072526,0,0,0,1,1,1,232,0,0,-.5,autres produits,Grande Bretagne
228,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Imports,Fer vieux,fer vieux,357.35001,7147,livres,livres,.050000001,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,en quintal,-.34999999,,,,,,,,La Rochelle,Aunis,Aunis,,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,191,fer vieux,6j,x,,0,Peut-être Canada,,0,not a medical product,396,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fer,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Métaux,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.48949999,0,3498.4563,.10214505,0,0,0,1,1,1,357,0,0,-.35000533,autres produits,Ports francs et petites îles
229,National toutes directions partenaires manquants,1789,La Rochelle,Quatre villes hanséatiques,Quatre villes hanséatiques,Imports,Fer blanc,fer-blanc,3787.5,5050,livres,livres,.75,1789,La Rochelle,Charente,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,13,,,,,Ahmed,,en quintal,-.5,,,,,,,,La Rochelle,Aunis,Aunis,,,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,665,fer-blanc,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1228,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fer-blanc,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Métaux,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.48949999,0,2471.9749,1.5321758,0,0,0,1,1,1,3787,0,0,-.5,autres produits,Europe
