line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty,product_viz,partner_viz
333,National toutes directions partenaires manquants,1789,La Rochelle,Etat-Unis,États-Unis,Exports,Eau de vie simple,eau-de-vie simple,27080.641,188.06,muids,muids,144,1789,La Rochelle,Saint-Martin-de-Ré,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique,États-Unis d'Amérique et ses colonies,Not Outre-mers,202,eau-de-vie simple,1,,Eau de vie de France,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,270,Eau ; de vie,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Eaux-de-vie et liqueurs,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,50440.398,.53688395,0,0,0,1,1,1,27080,0,0,-.63964844,eau-de-vie et vins divers,Reste du monde
334,National toutes directions partenaires manquants,1789,La Rochelle,Angleterre,Angleterre,Exports,Eau de vie simple,eau-de-vie simple,21372.48,148.42,muids,muids,144,1789,La Rochelle,Saint-Martin-de-Ré,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,Languedoc,Languedoc,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,202,eau-de-vie simple,1,,Eau de vie de France,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,270,Eau ; de vie,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Eaux-de-vie et liqueurs,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,39808.379,.53688395,0,0,0,1,1,1,21372,0,0,-.47973633,eau-de-vie et vins divers,Angleterre
335,National toutes directions partenaires manquants,1789,La Rochelle,Danemark,Danemark,Exports,Eau de vie double,eau-de-vie double,5909.4004,32.830002,muids,muids,180,1789,La Rochelle,Saint-Martin-de-Ré,Saintonge,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,Saintonge,Saintonge,Danemark,Nord,Danemark,Danemark,Danemark et ses colonies,Not Outre-mers,37,eau-de-vie double,1,,Eau de vie de France,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,56,Eau ; de vie,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Eaux-de-vie et liqueurs,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,muids,1,litres,268.21439,1,8805.4785,.67110497,0,0,0,1,1,1,5910,0,0,.59967041,eau-de-vie et vins divers,Europe du Nord
336,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Fer en barres,fer en barres,558.60004,2793,livres,livres,.2,1789,La Rochelle,Saint-Martin-de-Ré,Etranger,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,en quintal,.40000001,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1100,barres de fer,6j,x,,0,Hors Canada,,0,not a medical product,2165,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,1367.1735,.40858021,0,0,0,1,1,1,559,0,0,.39999169,autres produits,Ports francs et petites îles
337,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Fromages,fromage,229.09999,395,livres,livres,.57999998,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,en quintal,-.1,,,,,,,,La Rochelle,Aunis,Aunis,,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,390,fromage,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1906,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fromage,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,193.35249,1.1848825,0,0,0,1,1,1,229,0,0,-.099993408,autres produits,Ports francs et petites îles
338,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Futailles,futailles,320,32,pièces,pièces,10,1789,La Rochelle,Saint-Martin-de-Ré,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,279,futailles,6b,x,,0,Peut-être Canada,,0,not a medical product,289,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,32,,0,0,0,1,1,0,320,1,0,0,autres produits,Ports francs et petites îles
339,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Grains comestibles diverses,grains comestibles divers,4788,59850,livres,livres,.079999998,1789,La Rochelle,Saint-Martin-de-Ré,Etranger,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,en quintal,0,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1,grains divers,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,52,,Céréales inférieures (2),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Blé et autres grains comestibles,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,29296.574,.16343208,0,0,0,1,1,0,4788,0,0,.00010702014,autres produits,Ports francs et petites îles
340,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Huile d'olive,huile d'olive,692,692,livres,livres,1,1789,La Rochelle,Saint-Martin-de-Ré,Marseille,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,Marseille,Provence,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1651,huile d'olive,4,x,Huile d'olive de France,0,Hors Canada,,0,not a medical product,2680,Huile ; d'olive ; blanc ; de Gènes,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Huile d'olive à manger,No link with beaver,,,,"Huiles, graisses et cires d'origine animale et végétale",Oils,Oils,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,338.73398,2.042901,0,0,0,1,1,0,692,0,0,0,autres produits,Ports francs et petites îles
341,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Liqueurs,liqueurs,512,512,bouteilles,bouteilles,1,1789,La Rochelle,Saint-Martin-de-Ré,Guyenne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,Guyenne,Guyenne,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1702,liqueurs,1,x,,0,Hors Canada,,0,not a medical product,1621,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Eaux-de-vie et liqueurs,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,bouteilles,1,,,1,,,0,0,0,1,1,0,512,1,0,0,eau-de-vie et vins divers,Ports francs et petites îles
342,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Marchandises à la valeur,marchandises à la valeur,393,,livres,livres,,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,257,marchandises à l'estimation,9b,x,,0,Peut-être Canada,,0,not a medical product,510,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Divers mélangés,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Divers,Unknown,Inconnus,Peut-être réexportation,livres,1,kg,.48949999,0,,,0,0,0,1,1,0,393,0,0,,autres produits,Ports francs et petites îles
343,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Parfumerie poudre,parfumerie poudre,175,500,livres,livres,.34999999,1789,La Rochelle,Saint-Martin-de-Ré,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,en quintal,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,21,poudre,5,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,41,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Drogues diverses,No link with beaver,,,,Produits chimiques transformés n.d.a.,Processed chemical products,Chemical products,non,Drogues,Manufactures,Produits manufacturés,Peut-être réexportation,livres,1,kg,.48949999,0,244.75,.71501535,0,0,0,1,1,0,175,0,0,2.9802322e-06,autres produits,Ports francs et petites îles
344,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Savon,savon,3517.8,5863,livres,livres,.60000002,1789,La Rochelle,Saint-Martin-de-Ré,Marseille,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Loïc,,,.2,,,,,,,,La Rochelle,Aunis,Aunis,Marseille,Provence,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1468,savon,5,x,,0,Peut-être Canada,,0,not a medical product,1545,Savon,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Savon,No link with beaver,,,,Produits chimiques transformés n.d.a.,Processed chemical products,Chemical products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,2869.9385,1.2257407,0,0,0,1,1,1,3518,0,0,.19986022,autres produits,Ports francs et petites îles
345,National toutes directions partenaires manquants,1789,La Rochelle,Dunkerque,Dunkerque,Exports,Sel,sel,6267,1075425,livres,livres,.0058274637,1789,La Rochelle,Saint-Martin-de-Ré,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1548,sel,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1262,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Sel,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,526420.5,,0,0,0,1,1,0,6267,1,0,-.00014703674,sel,Ports francs et petites îles
346,National toutes directions partenaires manquants,1789,La Rochelle,Saint Jean de Luz,Saint-Jean de Luz,Exports,Sel,sel,2677,459000,livres,livres,.0058322442,1789,La Rochelle,Saint-Martin-de-Ré,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,Saint-Jean de Luz,France,,France,Espagne et ses colonies,Not Outre-mers,1548,sel,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1262,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Sel,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,224680.5,,0,0,0,1,1,0,2677,1,0,-.000076975673,sel,Ports francs et petites îles
347,National toutes directions partenaires manquants,1789,La Rochelle,Angleterre,Angleterre,Exports,Sel,sel,28686,4917600,livres,livres,.0058333334,1789,La Rochelle,Saint-Martin-de-Ré,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,1548,sel,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1262,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Sel,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,2407165.3,,0,0,0,1,1,0,28686,1,0,-.00012212992,sel,Angleterre
348,National toutes directions partenaires manquants,1789,La Rochelle,Hollande,Hollande,Exports,Sel,sel,13093,2244600,livres,livres,.0058331108,1789,La Rochelle,Saint-Martin-de-Ré,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,1548,sel,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1262,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Sel,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,1098731.6,,0,0,0,1,1,0,13093,1,0,-.00043899566,sel,Reste du monde
349,National toutes directions partenaires manquants,1789,La Rochelle,Quatre villes hanséatiques,Quatre villes hanséatiques,Exports,Sel,sel,21568,3697425,livres,livres,.0058332486,1789,La Rochelle,Saint-Martin-de-Ré,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,1548,sel,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1262,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Sel,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,1809889.5,,0,0,0,1,1,0,21568,1,0,.00076625217,sel,Europe du Nord
350,National toutes directions partenaires manquants,1789,La Rochelle,Danemark,Danemark,Exports,Sel,sel,35563,6096600,livres,livres,.0058332514,1789,La Rochelle,Saint-Martin-de-Ré,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,Danemark,Nord,Danemark,Danemark,Danemark et ses colonies,Not Outre-mers,1548,sel,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1262,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Sel,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,2984285.5,,0,0,0,1,1,0,35563,1,0,-.00049610436,sel,Europe du Nord
351,National toutes directions partenaires manquants,1789,La Rochelle,La prusse,Prusse,Exports,Sel,sel,14664,2513850,livres,livres,.0058332835,1789,La Rochelle,Saint-Martin-de-Ré,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,Prusse,Nord,Prusse,Prusse,Prusse,Not Outre-mers,1548,sel,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1262,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Sel,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,1230529.5,,0,0,0,1,1,0,14664,1,0,.00019204896,sel,Europe du Nord
352,National toutes directions partenaires manquants,1789,La Rochelle,Russie,Russie,Exports,Sel,sel,23034,3948450,livres,livres,.0058336817,1789,La Rochelle,Saint-Martin-de-Ré,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,13,,,,,Ahmed,,,,,,,,,,,La Rochelle,Aunis,Aunis,Aunis,Aunis,Russie,Nord,Russie,Russie,Nord,Not Outre-mers,1548,sel,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1262,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Sel,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,1932766.3,,0,0,0,1,1,0,23034,1,0,-.0004010126,sel,Europe du Nord
